speaker,label,logit,rms,s_along,s_orth,ve12,ve9,rog12,vmean12,vmean0
Milton Friedman,0,7.25520133972168,0.1346489,4.7436724,23.900042,2.7239448701863145,2.7833460868122435,10.771939277648926,7.8449015617370605,5.182857513427734
Ayn Rand,0,7.493471145629883,0.0830953,9.063104,29.385265,2.842300144837534,2.80711896294434,10.844613075256348,7.254800319671631,5.3946428298950195
Barack Obama,0,2.365210771560669,0.03798179,3.3253553,27.38924,2.8768611356401395,2.705868971836323,10.525914192199707,5.949532985687256,4.984013557434082
Milton Friedman,1,5.507862567901611,0.017482791,-6.8577704,56.89422,2.272307970597236,2.2775702548136287,9.629427909851074,3.3341240882873535,2.2892868518829346
Jerry Seinfeld,1,8.33901309967041,0.061983395,5.701681,27.408358,2.85298246560884,2.854337239423383,10.726919174194336,6.372023105621338,4.17379903793335
Barack Obama,0,9.944160461425781,0.081421636,6.0776033,28.356913,2.7781089009669566,2.643314941238181,10.885619163513184,6.407322883605957,4.777517795562744
Milton Friedman,1,6.376030921936035,0.028962726,6.8537445,28.963224,2.6821186553687872,2.8276189698427716,10.89107608795166,7.585988521575928,4.654361248016357
Donald Trump,0,2.2722368240356445,0.022726517,-7.505714,67.16035,2.1736235629449694,2.158850614743611,9.143149375915527,2.702867031097412,2.475003719329834
Richard Nixon,0,4.365830421447754,0.059359644,4.7060537,29.900976,2.703424803560749,2.704316080777879,10.853659629821777,6.886247634887695,5.002982139587402
Christopher Hitchens,0,4.230859756469727,0.023917954,-16.984854,76.70345,1.7278372869992362,1.7984997182154117,8.047538757324219,2.2048754692077637,1.9576337337493896
Calvin Coolidge,0,7.174574851989746,0.027316788,6.075357,34.042133,2.87019321627564,2.756088175990959,10.632397651672363,5.951966285705566,4.520674228668213
Bill Clinton,1,3.5671138763427734,0.019899111,-4.587061,43.317554,2.6758723035229006,2.576632360896214,10.11230754852295,4.5061354637146,3.2955422401428223
FDR,0,9.322005271911621,0.022516765,3.4242086,28.556658,2.9021329051386875,2.8263636551705114,10.783555030822754,5.923017978668213,4.502310276031494
Robert Kardashian,0,6.485989570617676,0.03344994,6.8016253,31.033916,2.8466308079611107,2.7094412010736417,10.605181694030762,5.756732940673828,4.634598255157471
Kanye West,1,7.705079078674316,0.046687815,-9.697792,54.30157,2.1917637344379024,2.2804091957304564,9.809362411499023,4.131087779998779,2.681662082672119
Ronald Reagan,0,1.951824426651001,0.050940264,-9.085113,60.570816,2.2437079087325835,2.3305597284925317,9.2913818359375,3.139394998550415,2.7440073490142822
Christopher Hitchens,0,3.5682692527770996,0.079067454,1.7465063,24.764513,2.7393770128532475,2.7632703628019977,10.502901077270508,6.848648548126221,5.511229038238525
Bob Ross,1,6.934633255004883,0.015287941,2.4535851,26.466467,2.692753236996532,2.704323138461983,10.860930442810059,6.875125408172607,4.96514892578125
Ayn Rand,0,6.449880599975586,0.05637045,-6.0121098,52.68045,2.4262307927157543,2.4889318084550216,9.582284927368164,4.100112438201904,3.199073314666748
Donald Trump,0,5.110445022583008,0.07116011,6.319065,29.629591,2.527233023596422,2.7524671569189936,10.229866027832031,5.921208381652832,4.854299545288086
Alec Guinness,1,9.221578598022461,0.030078888,4.3052807,27.219656,2.665358613660702,2.7297102595750853,10.923776626586914,6.6623735427856445,4.806246280670166
Bernie Sanders,0,1.577966570854187,0.059324346,4.6684637,37.331326,2.7695678429550172,2.695215750798387,10.575080871582031,4.319729804992676,4.1439690589904785
Kanye West,0,7.814643383026123,0.1523025,7.3740993,28.632116,2.8230673878215726,2.9130255767219744,10.85526180267334,6.549042701721191,4.865313529968262
Bernie Sanders,1,5.510965824127197,0.056302864,1.4738504,29.234442,2.7862305404050294,2.843143980966283,11.080945014953613,7.262296199798584,4.2687458992004395
Mr. Rogers,1,5.7438201904296875,0.03211193,6.521331,32.302982,2.6981290163579126,2.5596732191853824,10.894651412963867,5.029286861419678,3.996901750564575
Bill Burr,1,8.988046646118164,0.046251524,7.3528786,28.21216,2.7519334403739397,2.724942616114905,10.873218536376953,7.9711503982543945,5.319036483764648
Donald Trump,0,4.826712131500244,0.032240912,7.042317,31.362312,2.791794307937455,2.770833847126796,10.821049690246582,5.374724864959717,4.418020725250244
Christopher Hitchens,1,10.77821159362793,0.058682334,1.945002,28.27963,2.7846968321790913,2.724522316902763,10.69258975982666,6.167165756225586,4.561042785644531
Mark Zuckerberg,1,6.0617828369140625,0.04411335,5.0501385,27.017326,2.8248147329578943,2.731323124066686,11.224739074707031,7.625295162200928,4.802493572235107
Bob Ross,0,5.336756706237793,0.10114639,5.670482,24.899,2.8357469045550063,2.7526768339524557,11.219603538513184,8.075629234313965,5.970475673675537
Barack Obama,0,11.058245658874512,0.061917324,6.8337674,28.29833,2.785654697496776,2.7024384108338904,10.914527893066406,6.416869640350342,4.781403541564941
Ayn Rand,1,6.26580286026001,0.041115522,8.031092,29.311697,2.8426051935534624,2.7235071894439637,10.750149726867676,6.08818244934082,4.475108623504639
Winston Churchill,0,3.271690845489502,0.01100664,-6.3855667,74.68455,1.9896693833594281,1.93337461127963,8.219980239868164,1.6213994026184082,2.3984014987945557
Bernie Sanders,1,5.701469898223877,0.03482975,2.4516468,25.62116,2.6960414431748316,2.918023013301932,10.626840591430664,7.464792728424072,5.236242294311523
Ayn Rand,0,1.9316409826278687,0.03627224,-10.450499,72.722984,1.8927509425187092,1.890926463655164,8.564571380615234,2.694129228591919,2.2020633220672607
Bill Clinton,0,3.448195457458496,0.03032942,-5.8546686,56.51891,2.4056884723771996,2.3305608576172534,9.516575813293457,3.011957883834839,2.907249927520752
Ayn Rand,1,7.811521530151367,0.039553147,8.161043,25.910435,2.754757354705849,2.564736367937566,10.766666412353516,7.39030647277832,4.869413375854492
George W. Bush,1,7.590806484222412,0.025964579,3.5420945,25.484793,2.6999815660906616,2.73735675398749,10.92938232421875,7.356541156768799,4.546082496643066
Donald Trump,0,5.764104843139648,0.01619752,3.592158,29.800425,2.825782860391025,2.856985734634931,10.975852012634277,6.185039520263672,4.530751705169678
Donald Trump,0,6.109028339385986,0.10322863,9.373453,30.223265,2.8099279945694544,2.7508349098518066,11.12572956085205,6.228098392486572,4.582244873046875
Barack Obama,0,7.142630100250244,0.04529597,6.19285,32.87908,2.7782313586433327,2.7628225390605796,10.528054237365723,5.884292125701904,5.193561553955078
Malcolm X,0,6.5660834312438965,0.15480381,8.320678,34.958996,2.575443702001913,2.715442207684146,10.500849723815918,4.806543350219727,4.844117164611816
Ayn Rand,1,5.94810676574707,0.04428239,8.709852,25.09639,2.6122355120613325,2.5856831912979272,10.74599552154541,6.17814826965332,4.437290191650391
Alec Guinness,1,7.842251300811768,0.05465414,6.729846,30.373375,2.6242293422891514,2.7803166516162188,10.622302055358887,5.452934265136719,4.792332172393799
Ronald Reagan,1,8.802200317382812,0.047244206,0.96915925,23.202501,2.8073748731291275,2.769616207045697,10.934520721435547,7.219256401062012,4.811247825622559
Bernie Sanders,0,5.600545406341553,0.07183776,6.930114,25.858633,2.852954890205011,2.7457346341732105,10.970425605773926,6.917983055114746,5.138145446777344
Mark Zuckerberg,0,7.15644645690918,0.10044936,5.4398627,28.012333,2.777255633074794,2.7827603082355954,10.601284980773926,6.649371147155762,5.065098285675049
Bill Clinton,1,6.149345874786377,0.018032478,-1.5353986,36.17761,2.733538911354281,2.7281885168418234,10.707266807556152,5.072267532348633,3.216801881790161
Bernie Sanders,0,3.8675127029418945,0.043811027,3.8105502,32.748405,2.9148309129739025,2.726688162087471,10.795695304870605,5.609013557434082,4.593410015106201
Ayn Rand,1,7.354487419128418,0.04361262,6.4506702,24.87035,2.79528557359888,2.803674586585922,11.178223609924316,7.2940874099731445,4.7353973388671875
Barack Obama,0,6.474086761474609,0.038392317,4.7780027,27.041496,2.718614308946854,2.8221041918133185,10.455148696899414,7.002616882324219,5.3173747062683105
Donald Trump,0,0.9025866985321045,0.022954622,-15.343276,75.1488,1.8995629750878371,1.8492561622214778,8.289508819580078,1.9704493284225464,1.880733609199524
Bernie Sanders,1,4.78297758102417,0.030779852,1.3772577,26.529863,2.760403469436294,2.840296140148257,10.989380836486816,6.805118083953857,4.553391933441162
Martin Luther King,1,6.490054130554199,0.07110617,-2.0064194,54.44995,2.4814670527549043,2.540927581751096,9.879958152770996,3.642505645751953,2.7534916400909424
2Pac,0,6.4872236251831055,0.12167561,5.8869495,24.499924,2.874743447299061,2.7942915947500286,11.144425392150879,7.616643905639648,5.36982536315918
Bernie Sanders,1,7.358886241912842,0.057955883,2.4962552,22.334213,2.7247609972617854,2.794600656493062,11.210862159729004,7.895478248596191,4.8317179679870605
Barack Obama,0,1.0792659521102905,0.061672546,-1.5665411,41.65646,2.6999596392279748,2.7119655867171106,10.485281944274902,4.601446628570557,3.590909481048584
Alec Guinness,1,9.532376289367676,0.025480451,2.848063,26.635567,2.76818472186335,2.625650780509727,10.712286949157715,6.554385185241699,4.875988006591797
Mark Zuckerberg,1,5.69856071472168,0.04760194,4.678854,23.194427,2.910423888845773,2.608651151453077,10.935447692871094,7.758195400238037,5.034207820892334
Bernie Sanders,0,5.361310958862305,0.033181146,1.7792382,33.973904,2.88289105837109,2.8258035332680165,10.744342803955078,5.541360855102539,4.351043701171875
Barack Obama,0,5.819021224975586,0.05395113,4.659491,24.99952,2.855732264640923,2.7780000446124973,11.015490531921387,6.697016716003418,5.137731552124023
Barack Obama,0,6.332563400268555,0.026938807,4.023444,26.32338,2.7905379932600263,2.7242978366192934,10.979463577270508,7.768725395202637,5.33083438873291
Ayn Rand,1,5.691953659057617,0.03389107,7.754016,28.377028,2.800392397579637,2.7305770830561396,10.634894371032715,6.2319254875183105,4.515951633453369
Alec Guinness,0,5.304296970367432,0.09355643,5.9107504,26.478863,2.748765470437863,2.69804348012632,10.775215148925781,6.062165260314941,4.484112739562988
Richard Nixon,0,1.3824801445007324,0.034351252,-12.883144,67.45789,2.217530306410768,2.270234502745644,8.737576484680176,2.9688048362731934,2.8461344242095947
Alec Guinness,0,3.4018330574035645,0.012987464,-12.871658,73.60541,1.8101808753665964,1.8314706546805617,8.246661186218262,2.512589931488037,2.407975435256958
Martin Luther King,1,1.8053361177444458,0.013902859,-16.371853,81.259834,1.4224486759691715,1.5305171473565755,7.799993515014648,1.5630534887313843,1.343231201171875
Barack Obama,0,7.292786598205566,0.024193896,3.800992,27.710403,2.832785904206376,2.691394065069771,10.977860450744629,6.979511260986328,5.163774013519287
Christopher Hitchens,0,2.757563591003418,0.07659033,-10.182289,60.981808,2.228306470706693,2.1976108349674965,9.551356315612793,2.817474365234375,2.4474129676818848
The Notorious B.I.G.,0,3.690216302871704,0.06714179,2.9128122,39.391914,2.7752726380382,2.681175141829013,10.51728343963623,5.972286701202393,5.10879373550415
The Notorious B.I.G.,1,5.274496555328369,0.016509533,-12.799864,79.237816,1.6419489225897788,1.5890151919199373,7.667098045349121,1.8409734964370728,1.4821014404296875
Alec Guinness,0,6.581275939941406,0.014849726,-9.543333,77.88296,1.3453589462328384,1.3823586461074824,7.660266876220703,1.4960217475891113,1.2949107885360718
Orson Welles,1,3.788456916809082,0.0055736136,-7.431232,45.750698,2.4601478740366334,2.4659459350968858,9.983383178710938,4.081491947174072,2.992731809616089
Ayn Rand,1,5.8105902671813965,0.039183192,4.0536785,32.65193,2.881194085629842,2.885537837297498,10.68931770324707,5.475831508636475,3.8651857376098633
Alec Guinness,0,3.306910276412964,0.049668163,-7.6880045,52.233063,2.336854088036637,2.3889430779545124,9.774258613586426,3.0255377292633057,2.6283421516418457
Alec Guinness,1,8.532636642456055,0.049616,5.2042937,26.003635,2.6574452760088643,2.737328846837539,11.054821014404297,7.115804195404053,4.665713787078857
Ronald Reagan,1,9.066614151000977,0.062647834,2.7550716,22.917452,2.6969895844782545,2.794621714319118,10.965495109558105,7.755062580108643,4.997331619262695
Richard Nixon,1,4.889801025390625,0.012475346,-14.366755,76.657364,1.8919381961967465,1.8806962081623713,8.244528770446777,2.0235939025878906,1.8661863803863525
Ronald Reagan,1,3.6196155548095703,0.05135097,2.8412354,23.111647,2.83526648897586,2.8105538530239578,10.608220100402832,7.074317932128906,5.048502445220947
Barack Obama,0,10.253921508789062,0.024224956,5.894117,26.065956,2.837918145829238,2.900473517651867,10.954998970031738,7.497702121734619,5.263167858123779
Alan Watts,1,4.973357200622559,0.028622853,-3.9047587,45.200382,2.6158024411018594,2.6961005648289817,10.106077194213867,4.6996750831604,3.3581326007843018
Alec Guinness,1,6.897647857666016,0.046623677,5.899226,29.944748,2.7416526773656464,2.671316750922706,10.896527290344238,5.613295078277588,5.004281520843506
Alec Guinness,1,5.59853458404541,0.031713914,6.4064445,31.17151,2.760356463070675,2.757248266720306,10.877294540405273,6.700357913970947,4.975274085998535
Christopher Hitchens,0,4.539520740509033,0.07487941,5.474471,29.637926,2.7995449898804754,2.611339925066706,10.833539009094238,5.554676055908203,4.86910343170166
Alec Guinness,0,7.002197265625,0.04345337,7.413228,26.495073,2.6213488440449915,2.7840594214553316,10.806119918823242,6.969671249389648,5.29305362701416
Winston Churchill,1,6.799437522888184,0.02212366,6.2002873,30.649158,2.6642414716830034,2.656723462439976,10.922462463378906,5.929214954376221,4.1848320960998535
Mark Zuckerberg,1,7.5886640548706055,0.046951372,4.794526,28.795387,2.653118019589482,2.7209456566717556,11.033394813537598,8.641590118408203,5.2765793800354
Ronald Reagan,1,7.087868690490723,0.02614935,2.5490646,25.0426,2.8050636380815575,2.723051307409843,10.489118576049805,7.319685459136963,5.293103218078613
Milton Friedman,1,6.991268157958984,0.022017002,4.7948074,27.554222,2.8158675658354455,2.865733847254085,10.613581657409668,6.755597114562988,4.494306564331055
Christopher Hitchens,1,8.084182739257812,0.02647825,2.062467,25.975666,2.7715856923280504,2.7417800487439368,10.863447189331055,7.118990421295166,4.685120582580566
Bernie Sanders,1,7.060802459716797,0.051360916,0.21938154,43.695206,2.4583932471942416,2.52835711484508,10.322771072387695,4.0505266189575195,2.8096415996551514
Alec Guinness,1,9.49526309967041,0.020665815,3.546888,26.791636,2.6606631593311834,2.6666016863326925,11.143007278442383,7.025583744049072,4.939269065856934
Ayn Rand,1,7.969594955444336,0.038026705,7.3409543,28.6909,2.637656084408692,2.6144183841629287,10.948809623718262,6.7583513259887695,4.487858295440674
Bernie Sanders,0,0.5437812209129333,0.049832854,-5.8994317,48.53942,2.591172449973039,2.4275892583483563,9.924094200134277,3.195962905883789,3.3044912815093994
Donald Trump,1,8.510780334472656,0.0680376,6.0486493,23.971035,2.6541174636048566,2.697564210338991,10.831998825073242,7.27077579498291,4.6914381980896
Barack Obama,0,9.656255722045898,0.03754673,7.2138186,24.877312,2.7090594463788857,2.8762933941765043,11.068577766418457,8.275481224060059,5.392171859741211
Alec Guinness,0,2.7600772380828857,0.056665476,2.1549354,27.655447,2.8090883051938755,2.8124143621419413,10.784197807312012,5.978161334991455,4.601380825042725
Bill Clinton,1,5.716428756713867,0.025905842,3.6957967,26.581755,2.800810218428832,2.8643894943295027,10.834701538085938,8.15980052947998,5.3422465324401855
Norm MacDonald,1,3.8118653297424316,0.060373187,3.4762597,26.09902,2.712674908914834,2.641883448030744,10.707555770874023,6.145736217498779,4.788056373596191
Calvin Coolidge,0,0.4199981093406677,0.022129994,-3.3662214,44.987297,2.731705903680246,2.6937586992724203,10.15247917175293,4.297657489776611,3.5708565711975098
Barack Obama,0,4.640516757965088,0.018211413,-11.357704,62.994194,2.1787585884545932,2.2121827253996535,9.003581047058105,3.046142816543579,2.4980459213256836
Louis Farrakhan,0,5.321355819702148,0.11674418,8.745396,29.427689,2.8328816858198826,2.5822248773338883,11.006895065307617,5.140550136566162,4.5790791511535645
Alec Guinness,0,2.581925392150879,0.030541133,5.1530685,25.526308,2.725558434941037,2.6853106337769774,11.22308349609375,7.3890380859375,5.508845806121826
Alec Guinness,0,4.745931148529053,0.029493112,-6.510619,40.208084,2.6018942835313457,2.6446744618015554,10.484796524047852,5.914982318878174,4.168214797973633
Bernie Sanders,0,6.897555351257324,0.023361076,1.0848393,35.071682,2.7698609869825606,2.812862733042783,10.678765296936035,4.641602993011475,3.9456515312194824
Alan Watts,0,2.3150634765625,0.052187536,5.8318095,57.49003,2.845622766626627,2.7724977451630397,10.236015319824219,5.899139404296875,4.768548965454102
